,feature_name
753,user32.dll:CharToOemBuffW
754,user32.dll:CharLowerBuffW
755,user32.dll:CharLowerBuffA
756,user32.dll:CharLowerA
757,user32.dll:CharUpperBuffA
758,user32.dll:CharToOemA
759,user32.dll:ActivateKeyboardLayout
760,ole32.dll:IsEqualGUID
761,oleaut32.dll:SafeArrayPtrOfIndex
762,oleaut32.dll:SafeArrayPutElement
763,oleaut32.dll:SafeArrayGetElement
764,oleaut32.dll:SafeArrayUnaccessData
765,oleaut32.dll:SafeArrayAccessData
766,oleaut32.dll:SafeArrayGetUBound
767,oleaut32.dll:SafeArrayGetLBound
768,oleaut32.dll:SafeArrayCreate
769,oleaut32.dll:VariantChangeType
770,oleaut32.dll:VariantCopyInd
771,oleaut32.dll:VariantCopy
772,oleaut32.dll:VariantClear
773,oleaut32.dll:VariantInit
774,ole32.dll:IsAccelerator
775,ole32.dll:OleDraw
776,ole32.dll:OleSetMenuDescriptor
777,ole32.dll:ProgIDFromCLSID
778,ole32.dll:CoLockObjectExternal
779,ole32.dll:CoDisconnectObject
780,ole32.dll:CoRegisterClassObject
781,ole32.dll:CoUninitialize
782,ole32.dll:CoInitialize
783,oleaut32.dll:CreateErrorInfo
784,oleaut32.dll:GetErrorInfo
785,oleaut32.dll:SetErrorInfo
786,oleaut32.dll:GetActiveObject
787,oleaut32.dll:RegisterTypeLib
788,oleaut32.dll:LoadTypeLib
789,shell32.dll:SHFileOperationA
790,kernel32.dll:CreateMutexA
791,comctl32.dll:ImageList_SetIconSize
792,comctl32.dll:ImageList_GetIconSize
793,comctl32.dll:ImageList_Write
794,comctl32.dll:ImageList_Read
795,comctl32.dll:ImageList_GetDragImage
796,comctl32.dll:ImageList_DragShowNolock
797,comctl32.dll:ImageList_SetDragCursorImage
798,comctl32.dll:ImageList_DragMove
799,comctl32.dll:ImageList_DragLeave
800,comctl32.dll:ImageList_DragEnter
801,comctl32.dll:ImageList_EndDrag
802,comctl32.dll:ImageList_BeginDrag
803,comctl32.dll:ImageList_Remove
804,comctl32.dll:ImageList_DrawEx
805,comctl32.dll:ImageList_Draw
806,comctl32.dll:ImageList_GetBkColor
807,comctl32.dll:ImageList_SetBkColor
808,comctl32.dll:ImageList_ReplaceIcon
809,comctl32.dll:ImageList_Add
810,comctl32.dll:ImageList_GetImageCount
811,comctl32.dll:InitCommonControls
812,shell32.dll:SHChangeNotify
813,kernel32.dll:GetNativeSystemInfo
814,kernel32.dll:GlobalMemoryStatusEx
815,kernel32.dll:GetLogicalDriveStringsW
816,advapi32.dll:RegEnumKeyExW
817,comdlg32.dll:GetSaveFileNameA
818,comdlg32.dll:GetOpenFileNameA
819,netapi32.dll:Netbios
820,advapi32.dll:ConvertSidToStringSidW
821,kernel32.dll:CreateFileMappingW
822,user32.dll:wvsprintfA
823,user32.dll:PostMessageW
824,kernel32.dll:SearchPathA
825,kernel32.dll:MoveFileA
826,kernel32.dll:SetFileAttributesA
827,kernel32.dll:CopyFileA
828,kernel32.dll:ExpandEnvironmentStringsA
829,user32.dll:SetDlgItemTextA
830,user32.dll:GetDlgItemTextA
831,user32.dll:MessageBoxIndirectA
832,user32.dll:CharPrevA
833,user32.dll:SendMessageTimeoutA
834,user32.dll:FindWindowExA
835,user32.dll:DialogBoxParamA
836,user32.dll:LoadImageA
837,shell32.dll:SHGetPathFromIDListA
838,shell32.dll:SHBrowseForFolderA
839,shell32.dll:SHGetFileInfoA
840,advapi32.dll:RegDeleteValueA
841,mfc42u:
842,msvcrt.dll:__wgetmainargs
843,msvcrt.dll:_wcmdln
844,msvcrt.dll:strcpy
845,msvcrt.dll:fclose
846,msvcrt.dll:fwrite
847,msvcrt.dll:fopen
848,msvcrt.dll:sprintf
849,kernel32.dll:GetDateFormatW
850,kernel32.dll:SetCommState
851,user32.dll:LoadIconW
852,user32.dll:FindWindowW
853,user32.dll:HideCaret
854,user32.dll:GetQueueStatus
855,gdi32.dll:GetBkMode
856,gdi32.dll:GetTextExtentExPointW
857,kernel32.dll:FindResourceW
858,advapi32.dll:CryptDeriveKey
859,advapi32.dll:BuildExplicitAccessWithNameW
860,advapi32.dll:AddAuditAccessAce
861,comctl32.dll:DestroyPropertySheetPage
862,kernel32.dll:FindResourceExW
863,kernel32.dll:AddVectoredExceptionHandler
864,kernel32.dll:Module32FirstW
865,kernel32.dll:Module32NextW
866,kernel32.dll:FlushInstructionCache
867,kernel32.dll:FatalAppExitA
868,kernel32.dll:SetConsoleCtrlHandler
869,kernel32.dll:HeapDestroy
870,ole32.dll:StringFromIID
871,advapi32.dll:RegOpenKeyW
872,advapi32.dll:RegQueryValueW
873,advapi32.dll:RegSetValueW
874,dbghelp.dll:ImageDirectoryEntryToData
875,dbghelp.dll:ImageNtHeader
876,kernel32.dll:DebugBreak
877,kernel32.dll:PeekNamedPipe
878,kernel32.dll:GetFileInformationByHandle
879,kernel32.dll:FindFirstFileExW
880,kernel32.dll:GetDriveTypeW
881,kernel32.dll:GetCurrentDirectoryW
882,kernel32.dll:CreateMutexW
883,kernel32.dll:GetEnvironmentVariableW
884,kernel32.dll:CreateSemaphoreW
885,kernel32.dll:ReleaseSemaphore
886,kernel32.dll:WaitForMultipleObjects
887,user32.dll:LoadStringW
888,shell32.dll:SHGetSpecialFolderPathW
889,ole32.dll:CoCreateGuid
890,shlwapi.dll:StrCpyW
891,shlwapi.dll:PathIsDirectoryW
892,shlwapi.dll:PathFileExistsW
893,shlwapi.dll:SHSetValueW
894,shlwapi.dll:SHGetValueW
895,shlwapi.dll:PathAppendW
896,psapi.dll:GetModuleBaseNameW
897,wininet.dll:InternetConnectW
898,wininet.dll:InternetOpenW
899,wininet.dll:InternetSetOptionW
900,wininet.dll:HttpQueryInfoW
901,wininet.dll:InternetCrackUrlW
902,wininet.dll:HttpSendRequestW
903,wininet.dll:HttpOpenRequestW
904,netapi32.dll:NetApiBufferFree
905,netapi32.dll:NetWkstaTransportEnum
906,advapi32.dll:OpenSCManagerW
907,advapi32.dll:OpenServiceW
908,advapi32.dll:QueryServiceStatus
909,advapi32.dll:CloseServiceHandle
910,kernel32.dll:IsWow64Process
911,advapi32.dll:CryptGenKey
912,advapi32.dll:ClearEventLogA
913,advapi32.dll:CryptAcquireContextA
914,comctl32.dll:ImageList_Replace
915,mfc42:
916,msvcrt.dll:strlen
917,wsock32.dll:
918,user32.dll:MessageBoxW
919,kernel32.dll:SignalObjectAndWait
920,kernel32.dll:GetUserDefaultLangID
921,kernel32.dll:FormatMessageW
922,kernel32.dll:EnumCalendarInfoW
923,advapi32.dll:LookupPrivilegeValueW
924,advapi32.dll:AdjustTokenPrivileges
925,advapi32.dll:CloseEventLog
926,advapi32.dll:BuildTrusteeWithNameA
927,advapi32.dll:CryptDestroyKey
928,comctl32.dll:DrawStatusTextW
929,comctl32.dll:ImageList_Merge
930,kernel32.dll:IsDBCSLeadByteEx
931,msvcrt.dll:_close
932,msvcrt.dll:_open
933,msvcrt.dll:_read
934,msvcrt.dll:_write
935,msvcrt.dll:__mb_cur_max
936,msvcrt.dll:_amsg_exit
937,msvcrt.dll:_errno
938,msvcrt.dll:_iob
939,msvcrt.dll:_lock
940,msvcrt.dll:_lseeki64
941,msvcrt.dll:_unlock
942,msvcrt.dll:_vsnprintf
943,msvcrt.dll:_winmajor
944,msvcrt.dll:_wopen
945,msvcrt.dll:abort
946,msvcrt.dll:atoi
947,msvcrt.dll:calloc
948,msvcrt.dll:fputc
949,msvcrt.dll:free
950,msvcrt.dll:getenv
951,msvcrt.dll:localeconv
952,msvcrt.dll:malloc
953,msvcrt.dll:memchr
954,msvcrt.dll:memset
955,msvcrt.dll:setlocale
956,msvcrt.dll:strcat
957,msvcrt.dll:strchr
958,msvcrt.dll:strerror
959,msvcrt.dll:strncmp
960,msvcrt.dll:wcstombs
961,ole32.dll:StringFromGUID2
962,mscoree.dll:CorBindToRuntimeEx
963,advapi32.dll:GetAce
964,comdlg32.dll:GetOpenFileNameW
965,iphlpapi.dll:IcmpSendEcho
966,mpr.dll:WNetUseConnectionW
967,ole32.dll:CoGetObject
968,psapi.dll:GetProcessMemoryInfo
969,userenv.dll:LoadUserProfileW
970,uxtheme.dll:IsThemeActive
971,wininet.dll:FtpOpenFileW
972,winmm.dll:timeGetTime
973,gdiplus.dll:GdipCreateBitmapFromFile
974,gdiplus.dll:GdipCreateBitmapFromResource
975,iphlpapi.dll:GetNetworkParams
976,msimg32.dll:AlphaBlend
977,ws2_32.dll:
978,ws2_32.dll:freeaddrinfo
979,ws2_32.dll:getaddrinfo
980,psapi.dll:GetModuleFileNameExW
981,winmm.dll:timeBeginPeriod
982,winmm.dll:timeEndPeriod
983,advapi32.dll:ConvertStringSecurityDescriptorToSecurityDescriptorW
984,advapi32.dll:RegQueryInfoKeyW
985,advapi32.dll:CreateProcessAsUserW
986,advapi32.dll:SystemFunction036
987,kernel32.dll:InterlockedPushEntrySList
988,kernel32.dll:FreeLibraryAndExitThread
989,kernel32.dll:SetDllDirectoryW
990,kernel32.dll:GetDiskFreeSpaceExW
991,kernel32.dll:Process32FirstW
992,kernel32.dll:Process32NextW
993,kernel32.dll:MoveFileExW
994,kernel32.dll:InterlockedPopEntrySList
995,kernel32.dll:TzSpecificLocalTimeToSystemTime
996,kernel32.dll:QueryPerformanceFrequency
997,kernel32.dll:GetThreadPriority
998,kernel32.dll:SystemTimeToFileTime
999,kernel32.dll:SystemTimeToTzSpecificLocalTime
1000,kernel32.dll:SetHandleInformation
1001,kernel32.dll:AssignProcessToJobObject
1002,kernel32.dll:ReadProcessMemory
1003,kernel32.dll:GetQueuedCompletionStatus
1004,kernel32.dll:PostQueuedCompletionStatus
1005,kernel32.dll:SetEnvironmentVariableW
1006,kernel32.dll:GetModuleHandleExA
1007,kernel32.dll:FindFirstVolumeW
1008,kernel32.dll:FindNextVolumeW
1009,kernel32.dll:FindVolumeClose
1010,kernel32.dll:GetVolumePathNamesForVolumeNameW
1011,kernel32.dll:RtlCaptureContext
1012,kernel32.dll:SleepEx
1013,kernel32.dll:EnumSystemLocalesW
1014,kernel32.dll:InitializeSListHead
1015,gdi32.dll:CreateFontW
1016,gdi32.dll:ExtTextOutW
1017,gdi32.dll:GetObjectW
1018,gdi32.dll:CreatePen
1019,gdi32.dll:CreateRectRgn
1020,gdi32.dll:PtInRegion
1021,gdi32.dll:GetTextFaceW
1022,gdi32.dll:CreateRoundRectRgn
1023,shell32.dll:SHGetFolderPathW
1024,shell32.dll:CommandLineToArgvW
1025,shell32.dll:Shell_NotifyIconW
1026,ole32.dll:CoTaskMemRealloc
1027,ole32.dll:CoSetProxyBlanket
1028,user32.dll:CallMsgFilterW
1029,user32.dll:MsgWaitForMultipleObjectsEx
1030,user32.dll:UnregisterClassW
1031,user32.dll:GetWindowTextW
1032,user32.dll:RegisterClassExW
1033,user32.dll:GetClassInfoExW
1034,user32.dll:GetWindowTextLengthW
1035,user32.dll:GetClassNameW
1036,user32.dll:SetWindowRgn
1037,user32.dll:IsDialogMessageW
1038,user32.dll:MonitorFromWindow
1039,user32.dll:GetMonitorInfoW
1040,user32.dll:EnumChildWindows
1041,user32.dll:GetWindowRgn
1042,comctl32.dll:_TrackMouseEvent
1043,userenv.dll:CreateEnvironmentBlock
1044,userenv.dll:DestroyEnvironmentBlock
1045,advapi32.dll:IsValidSid
1046,gdi32.dll:Pie
1047,winspool.drv:OpenPrinterW
1048,advapi32.dll:BuildSecurityDescriptorW
1049,comctl32.dll:InitMUILanguage
1050,comctl32.dll:ImageList_Copy
1051,kernel32.dll:VirtualFreeEx
1052,kernel32.dll:VirtualAllocEx
1053,kernel32.dll:WriteProcessMemory
1054,kernel32.dll:SetSystemPowerState
1055,kernel32.dll:CreatePipe
1056,kernel32.dll:GetPrivateProfileSectionW
1057,kernel32.dll:WritePrivateProfileSectionW
1058,kernel32.dll:GetPrivateProfileSectionNamesW
1059,kernel32.dll:LocalFileTimeToFileTime
1060,kernel32.dll:SetVolumeLabelW
1061,kernel32.dll:CreateHardLinkW
1062,kernel32.dll:Beep
1063,kernel32.dll:GetProcessIoCounters
1064,kernel32.dll:SetPriorityClass
1065,kernel32.dll:GetTimeFormatA
1066,kernel32.dll:EnumResourceNamesW
1067,advapi32.dll:RegConnectRegistryW
1068,advapi32.dll:UnlockServiceDatabase
1069,advapi32.dll:LockServiceDatabase
1070,advapi32.dll:InitiateSystemShutdownExW
1071,advapi32.dll:DuplicateTokenEx
1072,advapi32.dll:CreateProcessWithLogonW
1073,advapi32.dll:CopySid
1074,advapi32.dll:LogonUserW
1075,advapi32.dll:GetTokenInformation
1076,advapi32.dll:GetAclInformation
1077,advapi32.dll:AddAce
1078,advapi32.dll:GetSecurityDescriptorDacl
1079,comdlg32.dll:GetSaveFileNameW
1080,gdi32.dll:GetTextExtentPoint32W
1081,gdi32.dll:ExtCreatePen
1082,gdi32.dll:StrokeAndFillPath
1083,gdi32.dll:StrokePath
1084,gdi32.dll:EndPath
1085,gdi32.dll:CloseFigure
1086,gdi32.dll:AngleArc
1087,gdi32.dll:Ellipse
1088,gdi32.dll:PolyDraw
1089,gdi32.dll:BeginPath
1090,gdi32.dll:RoundRect
1091,gdi32.dll:CreateDCW
1092,mpr.dll:WNetCancelConnection2W
1093,mpr.dll:WNetGetConnectionW
1094,mpr.dll:WNetAddConnection2W
1095,ole32.dll:MkParseDisplayName
1096,ole32.dll:OleSetContainedObject
1097,ole32.dll:IIDFromString
1098,ole32.dll:CreateBindCtx
1099,ole32.dll:CoCreateInstanceEx
1100,psapi.dll:EnumProcesses
1101,psapi.dll:EnumProcessModules
1102,shell32.dll:DragQueryPoint
1103,shell32.dll:DragQueryFileW
1104,shell32.dll:SHEmptyRecycleBinW
1105,shell32.dll:SHGetDesktopFolder
1106,shell32.dll:SHGetMalloc
1107,shell32.dll:ExtractIconExW
1108,user32.dll:GetCursorInfo
1109,user32.dll:RegisterHotKey
1110,user32.dll:GetKeyboardLayoutNameW
1111,user32.dll:IsCharAlphaW
1112,user32.dll:IsCharAlphaNumericW
1113,user32.dll:IsCharLowerW
1114,user32.dll:IsCharUpperW
1115,user32.dll:GetMenuStringW
1116,user32.dll:GetCaretPos
1117,user32.dll:MonitorFromPoint
1118,user32.dll:SetLayeredWindowAttributes
1119,user32.dll:FlashWindow
1120,user32.dll:GetClassLongW
1121,user32.dll:TranslateAcceleratorW
1122,user32.dll:DrawFocusRect
1123,user32.dll:DestroyAcceleratorTable
1124,user32.dll:CreateAcceleratorTableW
1125,user32.dll:DefDlgProcW
1126,user32.dll:CreateIconFromResourceEx
1127,user32.dll:mouse_event
1128,user32.dll:SetMenuDefaultItem
1129,user32.dll:InsertMenuItemW
1130,user32.dll:CheckMenuRadioItem
1131,user32.dll:CopyImage
1132,user32.dll:SetMenuItemInfoW
1133,user32.dll:GetMenuItemInfoW
1134,user32.dll:SetKeyboardState
1135,user32.dll:VkKeyScanA
1136,user32.dll:GetKeyboardLayoutNameA
1137,user32.dll:SendDlgItemMessageW
1138,user32.dll:AttachThreadInput
1139,user32.dll:MapVirtualKeyW
1140,user32.dll:SetUserObjectSecurity
1141,user32.dll:GetUserObjectSecurity
1142,user32.dll:CloseDesktop
1143,user32.dll:CloseWindowStation
1144,user32.dll:OpenDesktopW
1145,user32.dll:SetProcessWindowStation
1146,user32.dll:GetProcessWindowStation
1147,user32.dll:OpenWindowStationW
1148,user32.dll:CountClipboardFormats
1149,user32.dll:IsClipboardFormatAvailable
1150,user32.dll:BlockInput
1151,user32.dll:GetMessageW
1152,user32.dll:LockWindowUpdate
1153,user32.dll:RegisterWindowMessageW
1154,user32.dll:UnregisterHotKey
1155,user32.dll:MonitorFromRect
1156,userenv.dll:UnloadUserProfile
1157,wininet.dll:FtpGetFileSize
1158,wininet.dll:InternetOpenUrlW
1159,wininet.dll:InternetQueryOptionW
1160,winmm.dll:waveOutSetVolume
1161,winmm.dll:mciSendStringW
1162,msvbvm60.dll:_CIcos
1163,msvbvm60.dll:_adj_fptan
1164,msvbvm60.dll:__vbaFreeVar
1165,msvbvm60.dll:_adj_fdiv_m64
1166,msvbvm60.dll:_adj_fprem1
1167,msvbvm60.dll:__vbaSetSystemError
1168,msvbvm60.dll:__vbaHresultCheckObj
1169,msvbvm60.dll:_adj_fdiv_m32
1170,msvbvm60.dll:_adj_fdiv_m16i
1171,msvbvm60.dll:_adj_fdivr_m16i
1172,msvbvm60.dll:_CIsin
1173,msvbvm60.dll:
1174,msvbvm60.dll:__vbaChkstk
1175,msvbvm60.dll:EVENT_SINK_AddRef
1176,msvbvm60.dll:__vbaStrCmp
1177,msvbvm60.dll:DllFunctionCall
1178,msvbvm60.dll:_adj_fpatan
1179,msvbvm60.dll:EVENT_SINK_Release
1180,msvbvm60.dll:_CIsqrt
1181,msvbvm60.dll:EVENT_SINK_QueryInterface
1182,msvbvm60.dll:__vbaExceptHandler
1183,msvbvm60.dll:_adj_fprem
1184,msvbvm60.dll:_adj_fdivr_m64
1185,msvbvm60.dll:__vbaFPException
1186,msvbvm60.dll:_CIlog
1187,msvbvm60.dll:__vbaNew2
1188,msvbvm60.dll:_adj_fdiv_m32i
1189,msvbvm60.dll:_adj_fdivr_m32i
1190,msvbvm60.dll:_adj_fdivr_m32
1191,msvbvm60.dll:_adj_fdiv_r
1192,msvbvm60.dll:__vbaFpI4
1193,msvbvm60.dll:_CIatan
1194,msvbvm60.dll:__vbaStrMove
1195,msvbvm60.dll:_allmul
1196,msvbvm60.dll:_CItan
1197,msvbvm60.dll:_CIexp
1198,msvbvm60.dll:__vbaFreeStr
1199,kernel32.dll:OpenEventW
1200,user32.dll:WaitForInputIdle
1201,advapi32.dll:AccessCheckByType
1202,advapi32.dll:AddAccessDeniedAce
1203,comctl32.dll:GetMUILanguage
1204,ole32.dll:OleLockRunning
1205,advapi32.dll:AddAccessAllowedObjectAce
1206,advapi32.dll:BuildSecurityDescriptorA
1207,comctl32.dll:CreatePropertySheetPageA
1208,oleacc.dll:LresultFromObject
1209,oleacc.dll:CreateStdAccessibleObject
1210,kernel32.dll:VerifyVersionInfoW
1211,kernel32.dll:Thread32Next
1212,kernel32.dll:SetLocalTime
1213,kernel32.dll:SetConsoleScreenBufferSize
1214,kernel32.dll:GetCommMask
1215,kernel32.dll:BeginUpdateResourceA
1216,kernel32.dll:EnumLanguageGroupLocalesA
1217,user32.dll:EndMenu
1218,user32.dll:GetOpenClipboardWindow
1219,user32.dll:GetClipboardSequenceNumber
1220,user32.dll:GetCaretBlinkTime
1221,user32.dll:PaintDesktop
1222,user32.dll:IsCharAlphaNumericA
1223,user32.dll:GetInputState
1224,user32.dll:GetMenuContextHelpId
1225,user32.dll:LoadCursorFromFileA
1226,user32.dll:CharLowerW
1227,user32.dll:VkKeyScanW
1228,user32.dll:IsGUIThread
1229,user32.dll:GetDialogBaseUnits
1230,user32.dll:IsCharLowerA
1231,user32.dll:ShowCaret
1232,user32.dll:GetMessageExtraInfo
1233,user32.dll:IsCharAlphaA
1234,user32.dll:UserHandleGrantAccess
1235,user32.dll:ToAscii
1236,user32.dll:SetMenuContextHelpId
1237,user32.dll:SetClipboardViewer
1238,user32.dll:ReplyMessage
1239,user32.dll:OpenIcon
1240,user32.dll:LoadKeyboardLayoutW
1241,user32.dll:HiliteMenuItem
1242,user32.dll:GetMenuItemRect
1243,user32.dll:GetInputDesktop
1244,user32.dll:EnumWindowStationsA
1245,user32.dll:CreateIconIndirect
1246,user32.dll:LoadCursorFromFileW
1247,user32.dll:WindowFromDC
1248,user32.dll:ChangeDisplaySettingsExW
1249,user32.dll:CopyIcon
1250,user32.dll:GetThreadDesktop
1251,user32.dll:CreateDialogIndirectParamW
1252,gdi32.dll:GdiPlayJournal
1253,gdi32.dll:GdiPlayPrivatePageEMF
1254,gdi32.dll:GdiSetBatchLimit
1255,gdi32.dll:GetCharABCWidthsFloatW
1256,gdi32.dll:GetCharABCWidthsW
1257,gdi32.dll:GetEnhMetaFileW
1258,gdi32.dll:GetFontData
1259,gdi32.dll:GetGlyphIndicesA
1260,gdi32.dll:GetTextExtentExPointWPri
1261,gdi32.dll:ModifyWorldTransform
1262,gdi32.dll:NamedEscape
1263,gdi32.dll:PathToRegion
1264,gdi32.dll:SetMetaRgn
1265,gdi32.dll:SetPolyFillMode
1266,gdi32.dll:SetTextAlign
1267,gdi32.dll:UpdateColors
1268,gdi32.dll:GetSystemPaletteUse
1269,gdi32.dll:CreateMetaFileW
1270,gdi32.dll:FlattenPath
1271,gdi32.dll:GdiEntry8
1272,gdi32.dll:GetTextCharacterExtra
1273,gdi32.dll:CancelDC
1274,gdi32.dll:GdiGetBatchLimit
1275,gdi32.dll:GetColorSpace
1276,gdi32.dll:EndPage
1277,gdi32.dll:SwapBuffers
1278,gdi32.dll:CloseMetaFile
1279,gdi32.dll:GetDCPenColor
1280,gdi32.dll:AbortDoc
1281,gdi32.dll:GetTextCharset
1282,gdi32.dll:GdiFlush
1283,gdi32.dll:FillPath
1284,gdi32.dll:GetTextAlign
1285,gdi32.dll:GetStretchBltMode
1286,gdi32.dll:CreateMetaFileA
1287,gdi32.dll:FillRgn
1288,gdi32.dll:EngTextOut
1289,gdi32.dll:EngPaint
1290,gdi32.dll:EngFillPath
1291,gdi32.dll:GdiDeleteSpoolFileHandle
1292,gdi32.dll:GdiConvertBrush
1293,gdi32.dll:GdiAlphaBlend
1294,gdi32.dll:FontIsLinked
1295,gdi32.dll:FloodFill
1296,gdi32.dll:EngDeleteSurface
1297,gdi32.dll:EngCreatePalette
1298,gdi32.dll:EngCreateDeviceSurface
1299,gdi32.dll:AbortPath
1300,gdi32.dll:CreateFontA
1301,gdi32.dll:CreateColorSpaceW
1302,gdi32.dll:AddFontResourceExW
1303,gdi32.dll:EndDoc
1304,advapi32.dll:CryptReleaseContext
1305,advapi32.dll:CryptGetHashParam
1306,advapi32.dll:CryptDestroyHash
1307,advapi32.dll:CryptCreateHash
1308,advapi32.dll:CryptAcquireContextW
1309,advapi32.dll:CryptHashData
1310,shlwapi.dll:StrCmpNA
1311,shlwapi.dll:StrStrA
1312,comctl32.dll:CreateStatusWindowW
1313,msvcrt.dll:_c_exit
1314,msvcrt.dll:_cexit
1315,msvcrt.dll:_purecall
1316,msvcrt.dll:_snwprintf
1317,msvcrt.dll:_wcsicmp
1318,msvcrt.dll:_wcsnicmp
1319,msvcrt.dll:wcscat
1320,msvcrt.dll:wcscmp
1321,msvcrt.dll:wcscpy
1322,imm32.dll:ImmDisableIME
1323,advapi32.dll:LookupPrivilegeValueA
1324,kernel32.dll:IsDBCSLeadByte
1325,kernel32.dll:PulseEvent
1326,winscard.dll:SCardForgetReaderW
1327,winscard.dll:SCardGetAttrib
1328,advapi32.dll:CryptDuplicateHash
1329,comctl32.dll:CreateToolbarEx
1330,kernel32.dll:GetThreadContext
1331,shlwapi.dll:PathFindFileNameW
1332,kernel32.dll:SetProcessWorkingSetSize
1333,kernel32.dll:IsBadWritePtr
1334,kernel32.dll:GetSystemDefaultUILanguage
1335,kernel32.dll:GetSystemDefaultLangID
1336,user32.dll:SendNotifyMessageW
1337,user32.dll:SetDlgItemInt
1338,user32.dll:WinHelpW
1339,user32.dll:GetUpdateRect
1340,user32.dll:GetKeyNameTextW
1341,user32.dll:GetDlgItemInt
1342,user32.dll:CheckRadioButton
1343,user32.dll:AllowSetForegroundWindow
1344,gdi32.dll:EnumFontFamiliesExW
1345,gdi32.dll:ExtCreateRegion
1346,gdi32.dll:FrameRgn
1347,gdi32.dll:GetNearestPaletteIndex
1348,gdi32.dll:GetRegionData
1349,gdi32.dll:GetTextExtentPointW
1350,gdi32.dll:GetTextMetricsW
1351,gdi32.dll:SetRectRgn
1352,gdi32.dll:StretchDIBits
1353,gdi32.dll:TextOutW
1354,gdi32.dll:TranslateCharsetInfo
1355,gdi32.dll:CombineRgn
1356,ole32.dll:GetClassFile
1357,ole32.dll:CoUnmarshalInterface
1358,ole32.dll:CoSuspendClassObjects
1359,ole32.dll:CoMarshalInterface
1360,ole32.dll:CoMarshalInterThreadInterfaceInStream
1361,ole32.dll:CoGetInterfaceAndReleaseStream
1362,msvcrt.dll:wcstoul
1363,msvcrt.dll:wcsstr
1364,msvcrt.dll:wcsrchr
1365,msvcrt.dll:wcsncpy
1366,msvcrt.dll:wcsncmp
1367,msvcrt.dll:wcschr
1368,msvcrt.dll:srand
1369,msvcrt.dll:realloc
1370,msvcrt.dll:rand
1371,msvcrt.dll:iswspace
1372,msvcrt.dll:_wcslwr
1373,msvcrt.dll:_vsnwprintf
1374,msvcrt.dll:_ultow
1375,msvcrt.dll:_beginthreadex
1376,msvcrt.dll:_endthreadex
1377,msvcrt.dll:_ftol
1378,advapi32.dll:ClearEventLogW
1379,advapi32.dll:AbortSystemShutdownW
1380,advapi32.dll:CryptGetDefaultProviderA
1381,comctl32.dll:PropertySheetW
1382,clusapi.dll:ClusterEnum
1383,kernel32.dll:FreeConsole
1384,kernel32.dll:GetConsoleWindow
1385,kernel32.dll:GetTimeFormatW
1386,kernel32.dll:EndUpdateResourceW
1387,kernel32.dll:UpdateResourceA
1388,kernel32.dll:UpdateResourceW
1389,kernel32.dll:BeginUpdateResourceW
1390,kernel32.dll:SwitchToThread
1391,secur32.dll:GetComputerObjectNameW
1392,crypt32.dll:CertFreeCertificateChain
1393,crypt32.dll:CertVerifyCertificateChainPolicy
1394,crypt32.dll:CertGetCertificateChain
1395,wininet.dll:InternetCombineUrlW
1396,kernel32.dll:MapViewOfFileEx
1397,gdi32.dll:PolyPolyline
1398,user32.dll:UnionRect
1399,user32.dll:ScrollWindowEx
1400,user32.dll:GetLastInputInfo
1401,user32.dll:EnumClipboardFormats
1402,user32.dll:CreateMDIWindowA
1403,oleaut32.dll:SafeArrayRedim
1404,oleaut32.dll:VariantChangeTypeEx
1405,wsock32.dll:WSACleanup
1406,wsock32.dll:WSAStartup
1407,wsock32.dll:WSAGetLastError
1408,wsock32.dll:WSAAsyncGetHostByName
1409,wsock32.dll:WSAAsyncSelect
1410,wsock32.dll:socket
1411,wsock32.dll:setsockopt
1412,wsock32.dll:send
1413,wsock32.dll:recv
1414,wsock32.dll:listen
1415,wsock32.dll:inet_addr
1416,wsock32.dll:htons
1417,wsock32.dll:connect
1418,wsock32.dll:closesocket
1419,wsock32.dll:bind
1420,wsock32.dll:accept
1421,advapi32.dll:CryptGetDefaultProviderW
1422,msvbvm60.dll:__vbaVarMove
1423,msvbvm60.dll:__vbaAryMove
1424,msvbvm60.dll:__vbaLenBstr
1425,msvbvm60.dll:__vbaStrVarMove
1426,msvbvm60.dll:__vbaEnd
1427,msvbvm60.dll:__vbaFreeVarList
1428,msvbvm60.dll:__vbaResume
1429,msvbvm60.dll:__vbaAryDestruct
